"name","key_mlbam","key_bbref","key_fangraphs"
"Adrian Devine",113307,"devinad01",1003243
"Bob Detherage",113298,"dethebo01",1003234
"Mike Smith",420944,"smithmi06",1479
"Alan Wiggins",124245,"wiggial01",1013931
"Joe Wallis",123871,"wallijo01",1013560
"Pete Harnisch",115487,"harnipe01",1005374
"Ray Fosse",114326,"fossera01",1004243
"Ralph Garcia",114592,"garcira02",1004510
"Chuck Jackson",116422,"jacksch03",1006293
"Wally Ritchie",121235,"ritchwa01",1010989
"Jay Canizaro",111957,"canizja01",722
"Conor Jackson",433582,"jacksco01",5997
"Ken Johnson",116604,"johnske02",1006477
"Derek Holland",502706,"hollade01",4141
"Ken Forsch",114315,"forscke01",1004234
"Terry Bradshaw",111357,"bradste01",1001320
"Rodney Myers",119629,"myersro01",1511
"Michael Roth",607706,"rothmi01",13736
"Lenny Dykstra",113686,"dykstle01",1003619
"Jim Dougherty",113494,"doughji01",1003429
"Jose Martinez",118372,"martijo06",1008180
"Chad Orvella",435378,"orvelch01",5952
"Daryl Irvine",116405,"irvinda01",1006273
"Leon Wagner",123786,"wagnele01",1013487
"Kevin Gross",115189,"grosske01",1005088
"Rafael Quirico",120855,"quirira01",1010619
"Darren Daulton",113074,"daultda01",1003010
"Jeff Barry",110633,"barryje01",1000617
"Bill Mooneyham",119281,"moonebi01",1009082
"Taylor Hill",592398,"hillta01",12515
"Wayne Tolleson",123380,"tollewa01",1013103
"Jimmy Rogers",121384,"rogerji02",1011134
"David Murphy",461815,"murphda07",6035
"Jeff McNeely",118853,"mcneeje01",1008667
"Jim Austin",110388,"austiji02",1000373
"Lou Merloni",134265,"merlolo01",201
"Julio Navarro",119668,"navarju01",1009466
"Kirk Dressendorfer",113559,"dresski01",1003493
"Jonathan Hurst",116354,"hurstjo01",1006226
"Travis Bergen",664157,"bergetr01",18581
"Ed Putman",120811,"putmaed01",1010576
"Gary Johnson",408058,"johnsga01",1697
"Anthony Varvaro",460008,"varvaan01",2385
"Ron Dunn",113638,"dunnro01",1003576
"Sergio Robles",121329,"roblese01",1011082
"Ryan Raburn",430605,"raburry01",2218
"Jermaine Van Buren",435278,"vanbuje01",2492
"Tony Fernandez",114079,"fernato01",1004002
"Juan Berenguer",110892,"berenju01",1000865
"Herb Hutson",116370,"hutsohe01",1006242
"Garvin Alston",110191,"alstoga01",1000182
"Ruben Quevedo",275935,"queveru01",705
"Jason Middlebrook",276525,"middlja01",1048
"Andrew Werner",599819,"wernean01",11783
"Andy Mota",119451,"motaan01",1009256
"Reggie Sanders",121673,"sandere02",1129
"Kevin Rhomberg",121131,"rhombke01",1010888
"Matt Keough",117004,"keougma02",1006858
"Ty Wigginton",421064,"wiggity01",1491
"Robert Mosebach",458595,"mosebro01",6927
"Luis Aquino",110298,"aquinlu01",1000285
"George Zeber",124753,"zeberge01",1014427
"Doug Waechter",425531,"waechdo01",1814
"Steve Comer",112538,"comerst01",1002482
"Nick Ramirez",598286,"ramirni01",12575
"Josh Roenicke",502158,"roenijo01",3241
"Evan Marshall",605359,"marshev01",12297
"Frank Bolling",111176,"bollifr01",1001147
"Tom Bruno",111633,"brunoto01",1001594
"Keith Atherton",110362,"atherke01",1000348
"David Lamb",150138,"lambda01",1635
"Tyler Holt",534627,"holtty01",11391
"Bobby Pfeil",120495,"pfeilbo01",1010265
"Rob Rasmussen",519169,"rasmuro01",11250
"Ryan O'Rourke",594951,"orourry01",10976
"Tim Flannery",114220,"flannti01",1004138
"Mudcat Grant",115046,"grantmu01",1004952
"Craig Monroe",407155,"monrocr01",1464
"Phil Leftwich",117631,"leftwph01",1007479
"Ed Crosby",112858,"crosbed01",1002799
"Bill Dillman",113369,"dillmbi01",1003304
"Tony Zych",543964,"zychto01",12876
"Frank Tanana",123084,"tananfr01",1012818
"Mike Barlow",110571,"barlomi01",1000553
"Bill Scherrer",121805,"scherbi01",1011552
"Freddy Sandoval",461866,"sandofr01",6863
"Drew Butera",460077,"buterdr01",3411
"Junior Lake",516809,"lakeju01",4672
"Kyle Kubitza",605323,"kubitky01",12148
"Geno Petralli",120474,"petrage01",1010244
"Jonathan Sánchez",456043,"sanchjo01",7507
"Herb Hippauf",115977,"hippahe01",1005856
"Ted Cox",112768,"coxte02",1002708
"Phil Coke",457435,"cokeph01",5535
"Bob James",116484,"jamesbo01",1006345
"Robert Manuel",490008,"manuero01",817
"Tim Foli",114286,"foliti01",1004202
"Al Pardo",120215,"pardoal01",1009990
"Dustin Richardson",450580,"richadu02",2548
"Lariel Gonzalez",136764,"gonzala02",1004840
"Jerry Owens",435539,"owensje01",6002
"J. C. Ramírez",500724,"ramirjc01",8302
"Mark Parent",120218,"parenma01",1009993
"Jim Beauchamp",110751,"beaucji01",1000732
"Dave Bergman",110908,"bergmda01",1000879
"Steve Bailey",110452,"bailest01",1000431
"Jonathon Niese",477003,"niesejo01",4424
"Brandon Workman",519443,"workmbr01",11428
"Greg Hansell",115434,"hansegr01",1005326
"Don Kirkwood",117122,"kirkwdo01",1006972
"Zach Vincej",572227,"vinceza01",13269
"Juan Pizarro",120612,"pizarju01",1010382
"Ted Savage",121721,"savagte01",1011470
"Scott Davison",113149,"davissc01",1003077
"Eric Stamets",608715,"stameer01",13795
"Dave Rohde",121396,"rohdeda01",1011144
"Brian Snyder",122499,"snydebr01",1012241
"Ryan Zimmerman",475582,"zimmery01",4220
"Dick Green",115093,"greendi01",1004991
"Alejandro Sanchez",121656,"sanchal01",1011404
"Ken Tatum",123111,"tatumke01",1012843
"Michael Reed",605439,"reedmi02",13228
"Steve Cox",150132,"coxst01",1200
"Mark Belanger",110806,"belanma01",1000786
"Bruce Berenyi",110893,"berenbr01",1000864
"Gene Nelson",119715,"nelsoge01",1009501
"Mike Busch",111789,"buschmi01",1001748
"Tim Drew",282328,"drewti01",380
"Pat Gomez",114913,"gomezpa01",1004824
"Ariel Hernández",554374,"hernaar01",15603
"Randall Delgado",517414,"delgara01",5985
"Jeff Reboulet",120975,"rebouje01",1389
"Jose Valdez",451990,"valdejo01",3217
"George Scott",121932,"scottge02",1011682
"Brady Lail",621078,"lailbr01",14707
"Jeremy Hermida",435181,"hermije01",7208
"John Marzano",118389,"marzajo01",1008208
"Cory Burns",451132,"burnsco01",6620
"Frank Bolick",111174,"bolicfr01",1001145
"Micah Bowie",150295,"bowiemi01",1561
"Freddie Toliver",123379,"tolivfr01",1013102
"Luis Santos",608601,"santolu01",15006
"Tony Taylor",123122,"tayloto02",1012892
"Eddie Leon",117682,"leoned01",1007539
"José Cruz",112903,"cruzjo02",1296
"Lew Burdette",111701,"burdele01",1001662
"Bryan Harvey",115583,"harvebr01",1005469
"Don Slaught",122317,"slaugdo01",1012059
"Greg Washburn",123958,"washbgr01",1013650
"Ken Robinson",121320,"robinke01",1011074
"Paul Ratliff",120942,"ratlipa01",1010712
"Don Werner",124096,"wernedo01",1013788
"J. C. Romero",240694,"romerj.01",754
"John Ely",518655,"elyjo01",6132
"Pat Daneker",218994,"danekpa01",1002964
"Bill Ortega",400108,"ortegbi01",1009854
"Dusty Wathan",150130,"wathadu01",1648
"Ben Braymer",664069,"braymbe01",20175
"Roy Halladay",136880,"hallaro01",1303
"Aaron Poreda",519145,"poredaa01",4313
"Tyler Wilson",592869,"wilsoty01",12691
"Mike Hauschild",623434,"hauscmi01",14033
"Jim Bunning",111691,"bunniji01",1001653
"Brad Brink",111472,"brinkbr01",1001436
"Sean Lawrence",136423,"lawrese01",1007400
"Jack Perconte",120402,"percoja01",1010177
"Doug Slaten",460657,"slatedo01",3107
"Lucas Duda",446263,"dudalu01",2502
"Tony Scruggs",121950,"scrugto01",1011698
"Yhonathan Barrios",553872,"barriyh01",11166
"Dan Whitmer",124216,"whitmda01",1013902
"Don Newhauser",119738,"newhado01",1009534
"Jason Hammel",434628,"hammeja01",4538
"Victor Rosario",121449,"rosarvi01",1011198
"Johnny Oates",119881,"oatesjo01",1009674
"Lafayette Currence",112953,"currela01",1002887
"Danny Frisella",114449,"friseda01",1004365
"Deion Sanders",121668,"sandede02",1011415
"Brian Lawrence",400147,"lawrebr02",1045
"Mike Ramsey",120918,"ramsemi01",1010686
"Ed Hodge",116005,"hodgeed01",1005882
"Charlie Puleo",120798,"puleoch01",1010565
"Mel Stocker",444116,"stockme01",3457
"George Hinshaw",115970,"hinshge01",1005849
"Andre Robertson",121285,"roberan01",1011021
"Nick Capra",111973,"caprani01",1001929
"John Leister",117651,"leistjo01",1007500
"Brian Fisher",114160,"fishebr01",1004077
"Mark Budaska",111664,"budasma01",1001626
"Tom Shearn",407838,"shearto01",2040
"Al Lachowicz",117390,"lachoal01",1007236
"Bruce Hurst",116350,"hurstbr01",1006222
"George Culver",112933,"culvege01",1002870
"Al Levine",117722,"levinal01",20
"Ramón Vázquez",407496,"vazqura01",1058
"Rafael Carmona",112015,"carmora01",1001971
"Greg Gagne",114513,"gagnegr01",1004427
"Jon Rauch",400010,"rauchjo01",1475
"Manny Castillo",112112,"castima01",1002065
"Barry Lersch",117707,"lerscba01",1007555
"Zac Grotz",665093,"grotzza01",18256
"Scott Randall",150054,"randasc01",749
"Brent Billingsley",150358,"billibr01",1000967
"Kurt Seibert",121980,"seibeku01",1011727
"John Buzhardt",111830,"buzhajo01",1001788
"Brad Penny",207267,"pennybr01",535
"Todd Fischer",114150,"fischto01",1004072
"Alberto Arias",464244,"ariasal02",3087
"Wilfredo Boscan",517448,"boscawi01",7655
"Matt Tuiasosopo",449168,"tuiasma01",8272
"Mickey Lopez",214950,"lopezmi01",2283
"Henry Sosa",464400,"sosahe01",6936
"Randy Schwartz",121908,"schwara01",1011660
"Scott Bullett",111682,"bullesc01",1001644
"Marcos Mateo",456496,"mateoma01",6869
"Jerry Mumphrey",119511,"mumphje01",1009314
"Jack Warner",123941,"warneja02",1013634
"Joe Crede",150317,"credejo01",227
"Dennis Paepke",120166,"paepkde01",1009947
"Kirk Bullinger",136580,"bulliki01",552
"Dave Skaggs",122289,"skaggda01",1012029
"Mike Gerber",595222,"gerbemi01",16115
"John Gast",518713,"gastjo01",11133
"Morris Madden",118112,"maddemo01",1007945
"Larry Demery",113254,"demerla01",1003192
"John DeSilva",113293,"desiljo01",1003230
"Steve Kealey",116872,"kealest01",1006727
"Luis Perdomo",466412,"perdolu01",5380
"Tim Hudson",218596,"hudsoti01",921
"Pedro Martinez",118376,"martipe03",1008190
"Frank Pastore",120275,"pastofr01",1010048
"Jose Lima",117769,"limajo01",475
"Bruce Egloff",113774,"eglofbr01",1003706
"Colton Welker",666213,"welkeco01",19961
"Jack Brohamer",111503,"brohaja01",1001465
"Alexi Casilla",458210,"casilal01",5248
"Rick Stelmaszek",122733,"stelmri01",1012477
"Craig House",331633,"housecr01",1006055
"Luis Martinez",446208,"martilu02",2481
"Larry Christenson",112267,"chrisla01",1002215
"Ross Wolf",448693,"wolfro01",4534
"Paul Hoover",150137,"hoovepa01",1212
"Tom Parsons",120258,"parsoto01",1010031
"Kevin McGlinchy",150304,"mcglike01",1008531
"Robert Fick",137001,"fickro01",466
"Jefry Marte",527043,"marteje01",5107
"Ryan Long",117899,"longry01",1007739
"William Suero",122929,"suerowi01",1012671
"Armando Galarraga",451482,"galarar01",4222
"Jared Oliva",666931,"olivaja01",19968
"Bill Wertz",124103,"wertzbi01",1013793
"Logan Watkins",543894,"watkilo01",4875
"Ramon Webster",124026,"webstra02",1013721
"Ron Fairly",113984,"fairlro01",1003907
"Mike Darr",113056,"darrmi01",1002992
"Oil Can Boyd",111312,"boydoi01",1001279
"Yurendell de Caster",436913,"decasyu01",2329
"Ed Kirkpatrick",117120,"kirkped01",1006969
"Chris Iannetta",455104,"iannech01",8267
"Mark Saccomanno",455986,"saccoma01",5938
"Larry Whisenton",124152,"whisela01",1013842
"Cal Koonce",117253,"kooncca01",1007101
"Tom Nieto",119796,"nietoto01",1009593
"John Henry Johnson",116599,"johnsjo04",1006472
"Brian Moehler",119215,"moehlbr01",480
"Mike Davey",113083,"daveymi01",1003020
"Alex Trevino",123462,"trevial01",1013180
"Dave Campbell",111924,"campbda02",1001877
"Joe Vitiello",123740,"vitiejo01",1748
"Jim Crawford",112802,"crawfji01",1002742
"Michael Bourn",456422,"bournmi01",6387
"Danny Clyburn",112419,"clybuda01",1002366
"Max Povse",605428,"povsema01",16165
"Chris Robinson",460101,"robinch02",3443
"Seth Smith",452234,"smithse01",7331
"Allen Battle",110692,"battlal01",1000673
"John Smoltz",122477,"smoltjo01",115
"Bob Macdonald",118069,"macdoro01",1007900
"Tony Walker",123812,"walketo03",1013537
"Hal Haydel",115636,"haydeha01",1005520
"Roger Maris",118287,"marisro01",1008110
"Bernard Gilkey",114792,"gilkebe01",1004706
"Joe Morgan",119371,"morgajo02",1009179
"Josh Geer",446207,"geerjo01",4781
"Chris Dickerson",447736,"dickech01",7095
"Dewayne Wise",276547,"wisede01",1554
"Alfonso Soriano",150093,"soriaal01",847
"Trent Hubbard",116248,"hubbatr01",1036
"Shawn Green",115094,"greensh01",651
"Dillon Maples",596027,"mapledi01",14672
"Wilson Valdez",407832,"valdewi01",1863
"John Hiller",115951,"hillejo01",1005817
"Tom Hall",115354,"hallto01",1005262
"Danny Salazar",517593,"salazda01",5867
"Tony Bernazard",110918,"bernato01",1000889
"Cameron Rupp",519237,"ruppca01",11146
"Ryan Tucker",457761,"tuckery01",1062
"Mel Stottlemyre",122838,"stottme02",1012580
"Jim Cosman",112712,"cosmaji01",1002652
"Stephen Smitherman",425407,"smithst02",1758
"Marc Sullivan",122958,"sullima02",1012706
"Mark Grant",115047,"grantma01",1004951
"Josh Willingham",425545,"willijo03",2103
"Felix Diaz",407808,"diazfe01",1932
"Don Pavletich",120314,"pavledo01",1010086
"Kelvin Chapman",112202,"chapmke01",1002150
"Brett Pill",489209,"pillbr01",5834
"Joe Lahoud",117411,"lahoujo01",1007256
"Mike Vento",430676,"ventomi01",2149
"Bobby Knoop",117202,"knoopbo01",1007049
"Mike Piazza",120536,"piazzmi01",893
"Yovani Gallardo",451596,"gallayo01",8173
"Pedro Ramos",120913,"ramospe01",1010681
"Michael Hollimon",446132,"hollimi01",3674
"Fu-Te Ni",547820,"nifu01",4199
"John Cornely",607405,"cornejo01",12364
"Cody Wilson",680963,"wilsoco01",24671
"Bruce Dal Canton",113002,"dalcabr01",1002936
"Oswaldo Navarro",464281,"navaros01",3868
"Nate Jones",518858,"jonesna01",4696
"Jeff Kubenka",136606,"kubenje01",1007189
"Brian Esposito",449145,"esposbr01",3085
"Mike Schooler",121856,"schoomi01",1011605
"Terry Wells",124078,"wellste01",1013771
"Jack Fimple",114125,"fimplja01",1004047
"Justin Marks",476123,"marksju01",10265
"Rick Huisman",116297,"huismri01",1006172
"Stan Williams",124340,"willist02",1014039
"Raul Gonzalez",279912,"gonzara01",1553
"Jon Matlack",118428,"matlajo01",1008246
"Dave Adlesh",110082,"adlesda01",1000078
"Jim Kern",117012,"kernji01",1006868
"Reid Brignac",458582,"brignre01",8380
"Mariano Rivera",121250,"riverma01",844
"Jose Ortiz",276515,"ortizjo04",442
"Tony Womack",124523,"womacto01",78
"Cedrick Bowers",276914,"bowerce01",3293
"Carlos Sanabria",656004,"sanabca01",16634
"John Hudek",116255,"hudekjo01",1006128
"Al Montreuil",119272,"montral01",1009076
"Tom Dodd",113414,"doddto01",1003350
"Mickey Callaway",209068,"callami01",7
"Tom Cheney",112231,"cheneto01",1002177
"Yordano Ventura",570649,"ventuyo01",11855
"Domingo Santana",570267,"santado01",10348
"Gene Martin",118354,"martige01",1008167
"Jose Nieves",136303,"nievejo01",26
"Doug Flynn",114271,"flynndo01",1004182
"Jorge Sosa",407901,"sosajo02",1228
"Alex Rodriguez",121347,"rodrial01",1274
"Josh Osich",592612,"osichjo01",11528
"Casey Fossum",407154,"fossuca01",188
"Keith Johns",133201,"johnske03",1006478
"Scot Thompson",123305,"thompsc01",1013025
"Luis Aguayo",110089,"aguaylu01",1000085
"Al Closter",112414,"clostal01",1002361
"Juan Francisco",464433,"francju02",6978
"Claudio Vargas",282567,"vargacl01",1695
"Paul Quantrill",120824,"quantpa01",669
"Terry Crowley",112886,"crowlte01",1002829
"Herman Segelke",121975,"segelhe01",1011723
"Kevin Lomon",117885,"lomonke01",1007723
"Vic Black",502195,"blackvi01",9195
"Dan Murray",150240,"murrada02",1009384
"Eric Gunderson",115249,"gundeer01",1005144
"Scott Heineman",595981,"heinesc01",14453
"Jahmai Jones",663330,"jonesja08",18872
"Charlie Lea",117578,"leach01",1007423
"Brad Gulden",115238,"guldebr01",1005133
"Mike Munoz",119525,"munozmi01",1009328
"Pat Zachry",124732,"zachrpa01",1014407
"Mike Oquist",120039,"oquismi01",1009828
"Jerry Fry",114461,"fryje01",1004379
"Jim Clancy",112306,"clancji01",1002255
"Carlos Reyes",121095,"reyesca01",1721
"Phil Plantier",120618,"plantph01",1010388
"Mike Compton",112544,"comptmi01",1002489
"J. R. Graham",543242,"grahajr01",12042
"Ken Kravec",117300,"kraveke01",1007147
"Jaime García",448802,"garcija02",8137
"Howie Reed",120991,"reedho01",1010766
"Mark Brown",111573,"brownma02",1001542
"Rick Aguilera",110090,"aguilri01",1000086
"Zeke Spruill",543809,"spruize01",3873
"Steve Bedrosian",110786,"bedrost01",1000766
"Pat Listach",117815,"listapa01",1007655
"Mark Hamilton",453236,"hamilma01",9334
"Brady Raggio",120886,"raggibr01",1750
"Brett Oberholtzer",519085,"oberhbr01",3855
"Arlo Brunsberg",111634,"brunsar01",1001595
"Scott Rolen",121409,"rolensc01",970
"Rick Dempsey",113264,"dempsri01",1003203
"Rudy May",118477,"mayru01",1008310
"Mike Gardiner",114601,"gardimi01",1004516
"Bill Burbach",111693,"burbabi01",1001654
"Jordan Walden",477229,"waldejo01",3271
"Mike Hessman",425634,"hessmmi01",1808
"Ed Whitson",124223,"whitsed01",1013911
"Bill Singer",122268,"singebi01",1012007
"Ryan Theriot",444135,"theriry01",3811
"Tony McKnight",150062,"mcknito01",1008602
"Jeff Twitty",123529,"twittje01",1013245
"Josh Judy",518865,"judyjo01",1975
"Juan Moreno",276539,"morenju02",1465
"Satchel Paige",120181,"paigesa01",1009962
"Neifi Perez",120413,"perezne01",620
"Bill Almon",110181,"almonbi01",1000174
"Charles Brewer",502033,"brewech01",9155
"Marshall Boze",111330,"bozema01",1001292
"Mike Roesler",121374,"roeslmi01",1011123
"Glenn Williams",435403,"willigl01",1991
"Eddie Pérez",120407,"perezed02",400
"Buck Martinez",118369,"martibu01",1008156
"Billy Rohr",121400,"rohrbi01",1011147
"Bob Apodaca",110291,"apodabo01",1000279
"Frank Robinson",121311,"robinfr02",1011066
"James Houser",446901,"houseja01",6113
"Vicente Romo",121428,"romovi01",1011177
"Jacob Nottingham",641924,"nottija01",16448
"Steve Stanicek",122661,"stanist01",1012404
"Carlos Villanueva",453646,"villaca01",4138
"Bill White",124191,"whitebi03",1013855
"Tom Gilles",114804,"gilleto02",1004718
"Junior Moore",119283,"mooreju01",1009118
"Steve Busby",111787,"busbyst01",1001745
"Ed Stroud",122887,"stroued01",1012631
"Keith Hessler",594857,"hesslke01",12220
"Neal Cotts",425840,"cottsne01",1797
"Pat Darcy",113049,"darcypa01",1002984
"Billy Baldwin",110509,"baldwbi01",1000476
"Jeff Ware",123933,"wareje01",1013626
"Brook Jacoby",116461,"jacobbr01",1006318
"Anastacio Martinez",407823,"martian01",1944
"Hector Carrasco",112031,"carrahe01",1240
"Chance Sanford",131680,"sanfoch01",1011429
"Derek Jeter",116539,"jeterde01",826
"Tom Bolton",111183,"boltoto01",1001155
"Joel Peralta",407908,"peraljo01",2332
"Jason Conti",150152,"contija01",1199
"Phil Stephenson",122756,"stephph01",1012498
"Xavier Hernandez",115820,"hernaxa01",1005715
"Melky Mesa",444859,"mesame01",447
"Wade Taylor",123160,"taylowa01",1012893
"Joe Kraemer",117285,"kraemjo01",1007132
"Salomon Torres",123415,"torresa01",1628
"Steve Holm",455725,"holmst01",3472
"Bryan Augenstein",446248,"augenbr01",936
"Brad Eldred",434660,"eldrebr01",4328
"Joe Savery",456045,"saverjo01",2835
"Gabe Alvarez",134080,"alvarga01",1000194
"Tommie Sisk",122278,"siskto01",1012018
"Tim Young",136662,"youngti01",1014392
"Bryan Bullington",425860,"bullibr01",5066
"Angel Guzman",425768,"guzmaan01",2145
"Chris Clapinski",150361,"clapich01",1002257
"Keith Smith",122440,"smithke03",1012171
"Alberto Baldonado",593604,"baldoal01",11812
"George Bjorkman",111031,"bjorkge01",1001003
"Jeff Zimmerman",150293,"zimmeje02",1014446
"Raúl Valdés",447744,"valdera02",1953
"Eric Plunk",120631,"plunker01",1010400
"Rich Folkers",114287,"folkeri01",1004203
"Willie Upshaw",123577,"upshawi01",1013293
"Joe McCabe",118529,"mccabjo01",1008349
"Jeff Tam",134641,"tamje01",940
"Fred Rath",120939,"rathfr01",1010706
"Brett Graves",605255,"gravebr01",16218
"Wayne Twitchell",123528,"twitcwa01",1013244
"Tim Wallach",123865,"wallati01",1013554
"Steve Dreyer",113566,"dreyest01",1003500
"Tom Burgmeier",111707,"burgmto01",1001668
"John Tamargo",123082,"tamarjo01",1012816
"Jimmy Sexton",122029,"sextoji01",1011773
"Cameron Maybin",457727,"maybica01",5223
"Chase Wright",451657,"wrighch01",3593
"Gus Gil",114769,"gilgu01",1004703
"Curtis Brown",111539,"browncu02",1001506
"Scott Sizemore",502003,"sizemsc01",2881
"Juan Perez",448722,"perezju01",2557
"Josh Hamilton",285078,"hamiljo03",1875
"Eric Cammack",276507,"cammaer01",1001864
"Sean White",457461,"whitese02",5564
"Pedro Payano",622797,"payanpe01",18313
"Oscar Salazar",400073,"salazos01",495
"Kyle Blanks",452035,"blankky01",49
"Todd Van Poppel",123650,"vanpoto01",1284
"John Tsitouris",123491,"tsitojo01",1013208
"Greg Harts",115575,"hartsgr01",1005461
"Ryan Radmanovich",132062,"radmary01",1010643
"Akinori Otsuka",430788,"otsukak01",1895
"Danny Sandoval",435501,"sandoda01",2344
"Pedro Beato",474039,"beatope01",1330
"Chris Young",432934,"youngch03",3196
"Julio Gotay",114991,"gotayju01",1004897
"Billy Sadler",452724,"sadlebi01",6235
"Brad Cornett",112694,"cornebr01",1002631
"Luke Gregerson",502381,"gregelu01",4090
"Jim McGlothlin",118717,"mcgloji01",1008532
"Alfredo Figaro",451628,"figaral01",8404
"Logan Kensing",434137,"kensilo01",6166
"Alex Hernandez",150253,"hernaal01",1005695
"Ryan LaMarre",534606,"lamarry01",10700
"Phil Nastu",119662,"nastuph01",1009460
"Mauro Gomez",450855,"gomezma01",5342
"Brian Falkenborg",237346,"falkebr01",1859
"Sparky Lyle",118026,"lylesp01",1007859
"Brandon Lyon",407193,"lyonbr01",1312
"Mike Couchee",112727,"couchmi01",1002667
"Darrell Ceciliani",571553,"cecilda01",9954
"Rich Aurilia",110383,"aurilri01",1106
"Lee Guetterman",115226,"guettle01",1005122
"Welington Castillo",456078,"castiwe01",3256
"Butch Benton",110880,"bentobu01",1000854
"Dave Gumpert",115247,"gumpeda01",1005142
"Buddy Baumann",571473,"baumabu01",9309
"Kenny Greer",115113,"greerke01",1005018
"Dick Joyce",116777,"joycedi01",1006635
"Conor Mullee",571969,"mulleco01",11580
"Hector Villanueva",123724,"villahe01",1013427
"Rick Langford",117478,"langfri01",1007319
"Dalier Hinojosa",648737,"hinojda01",15671
"Andre Rodgers",121342,"rodgean01",1011095
"Nick Punto",346857,"puntoni01",1429
"Keith McDonald",150461,"mcdonke01",1008467
"Pat Misch",435619,"mischpa01",5909
"Tom Phoebus",120531,"phoebto01",1010301
"Felix Escalona",407905,"escalfe01",1204
"Dwayne Henry",115781,"henrydw01",1005670
"Sang-Hoon Lee",275931,"leesa01",1007465
"Jon Zuber",124785,"zuberjo01",1014461
"Brian Reith",367944,"reithbr01",347
"Jim Johnson",116594,"johnsji03",1006468
"Willie Davis",113146,"daviswi02",1003088
"Norm Miller",119100,"milleno01",1008916
"Mark Ettles",113924,"ettlema01",1003849
"Dan Driessen",113567,"driesda01",1003501
"Willie Adams",110068,"adamswi02",1000066
"Koyie Hill",425542,"hillko01",1829
"Terrell Lowery",117961,"lowerte01",1007791
"Billy Taylor",123163,"taylobi04",1012859
"Rob Gardner",114613,"gardnro01",1004531
"Ron Stone",122826,"stonero02",1012572
"Ryan Ludwick",407886,"ludwiry01",1260
"Dontrelle Willis",425883,"willido03",1703
"Matthew Brown",456762,"brownma05",6384
"Mark Trumbo",444432,"trumbma01",6876
"Reggie Harris",115531,"harrire01",1005428
"Terry Kennedy",116989,"kennete02",1006850
"J. T. Bruett",111620,"bruetj.01",1001579
"Cory Mazzoni",543508,"mazzoco01",12537
"Bill Graham",115033,"grahabi02",1004926
"Dwight Smith",122416,"smithdw01",1012125
"Carlos Hernández",400056,"hernaca03",560
"Rick Cerone",112159,"ceronri01",1002105
"Rob Richie",121168,"richiro01",1010924
"Bill Stoneman",122833,"stonebi01",1012560
"Bill Slayback",122322,"slaybbi01",1012062
"Bob Milacki",119044,"milacbo01",1008855
"Don McMahon",118814,"mcmahdo02",1008629
"Rich Coggins",112448,"coggiri01",1002397
"Manny Trillo",123466,"trillma01",1013184
"Phil Lombardi",117881,"lombaph01",1007720
"Josh Barfield",429662,"barfijo02",3622
"Josh Paul",150331,"pauljo01",251
"Frank Williams",124309,"willifr01",1013997
"Mike Mohler",119228,"mohlemi01",1009033
"Blake Cederlind",664977,"cederbl01",20344
"Blake Parker",453284,"parkebl01",5224
"Ryan Jensen",276528,"jensery01",1117
"Dennis DeBarr",113177,"debarde01",1003117
"Wayne Housie",116190,"housiwa01",1006065
"Mark Schaeffer",121760,"schaema01",1011509
"Dariel Álvarez",645848,"alvarda02",15580
"Bob Allen",110161,"allenbo04",1000136
"Luis Avilán",501593,"avilalu01",2882
"Jerry Turner",123514,"turneje01",1013228
"Bill Johnson",116636,"johnsbi04",1006427
"Ken Suarez",122920,"suareke01",1012662
"Craig Tatum",461874,"tatumcr01",7468
"John Valentin",123608,"valenjo02",1375
"Rich Butler",111820,"butleri01",1001782
"Ryan Rupe",150142,"rupery01",1223
"Kelby Tomlinson",605509,"tomlike01",13005
"Josh Sharpless",457465,"sharpjo01",5567
"Cliff Pennington",460060,"pennicl01",3395
"Bill Russell",121574,"russebi01",1011311
"Bill Short",122190,"shortbi01",1011929
"Tim Nordbrook",119831,"nordbti01",1009625
"Guido Knudson",605317,"knudsgu01",12669
"Hideki Irabu",116400,"irabuhi01",1255
"Adam Greenberg",435279,"greenad01",4647
"Jeremy Hellickson",476451,"hellije01",4371
"Felix Martinez",118366,"martife01",1008164
"Ed Herrmann",115852,"herrmed01",1005732
"Willie Bloomquist",217100,"bloomwi01",1066
"Brian Mallette",407850,"mallebr01",1460
"Roy Sievers",122221,"sievero01",1011959
"Jason Lane",407835,"laneja01",1397
"Tom Glavine",114849,"glavito02",90
"Dusty Allen",284569,"allendu01",1000138
"Ryan Court",606956,"courtry01",12268
"Charlie Spikes",122597,"spikech01",1012341
"Tom Butters",111826,"butteto01",1001785
"Eric Jokisch",518852,"jokiser01",11157
"Jeff Bagwell",110432,"bagweje01",547
"Howie Clark",408201,"clarkho02",1533
"Pete Craig",112781,"craigpe01",1002722
"Willie Hernandez",115822,"hernawi01",1005714
"Donovan Osborne",120085,"osbordo01",299
"Cameron Perkins",573088,"perkica01",13444
"Bob Friend",114442,"frienbo01",1004355
"Shawn O'Malley",502523,"omallsh01",9629
"Ray Sadecki",121609,"sadecra01",1011360
"Jeff Little",117819,"littlje01",1007664
"Dustin Ackley",554429,"ackledu01",10099
"Darin Mastroianni",518991,"mastrda01",7316
"Mo Sanford",121685,"sanfomo01",1011433
"Dan Gakeler",114524,"gakelda01",1004439
